id,image_url,page_url,Title,Actors,Production,Director,Release_date,Genre,Awards,Critic_Score,Runtime
371835,https://m.media-amazon.com/images/M/MV5BMTU1NjgyMjQ4MF5BMl5BanBnXkFtZTgwMjA0MzU4MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2555386/,Tough Bond,N/A,Village Beat,"Austin Peck(co-director), Anneliese Vandenberg(co-director)",09 May 2014,"Documentary, Drama",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",85 min
371836,N/A,https://www.imdb.com/title/tt2555396/,Vigilantes: The Lost Order,N/A,N/A,Woo-Ping Yuen,N/A,"Action, Adventure, Thriller",N/A,[],N/A
371837,https://m.media-amazon.com/images/M/MV5BZGI3MWVlYzMtZDAyNC00MzczLWE0MDQtMjJhZGEwOTg3ZDFiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2555422/,Anne of Green Gables: Road to Green Gables,"Eiko Yamada, Fumie Kitahara, Ryûji Saikachi, Michio Hazama",N/A,Isao Takahata,17 Jul 2010,"Animation, Drama, Family",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",100 min
371838,https://m.media-amazon.com/images/M/MV5BYzE3ODJjYTYtNWI3OC00NzQ4LWFjZmEtOTIzMmFlZjBkZDZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2555494/,Alì Babà e i pirati,N/A,N/A,Zlata Potancokova Belli,10 Oct 1997,Animation,N/A,[],80 min
371839,https://ia.media-imdb.com/images/M/MV5BODQ2YzQzNGMtMmUwYS00YzhkLTlhMmYtNWRlNGUzNDhiMGI5XkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2555514/,Apfelland monogatari,"Yôsuke Akimoto, Masashi Ebara, Keiji Fujiwara, Masako Katsuki",N/A,Kunihiko Yuyama,12 Dec 1992,Animation,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",90 min
371840,https://ia.media-imdb.com/images/M/MV5BODQ3Njk3NjkwMl5BMl5BanBnXkFtZTgwMDkxNTYxNjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2555520/,Thru the Woods,Kelly Venn,N/A,P.R. Tooke,16 Oct 2014,Comedy,1 win.,[],98 min
371841,N/A,https://www.imdb.com/title/tt2555538/,Henrik Visnapuu üheteistkümnes kiri,Vallo Kepp,N/A,"Vallo Kepp, Janika Kronberg",04 Dec 2009,Documentary,N/A,[],98 min
371842,N/A,https://www.imdb.com/title/tt2555574/,Kitsas rada keset metsi,N/A,N/A,Vallo Kepp,N/A,Documentary,N/A,[],55 min
371843,N/A,https://www.imdb.com/title/tt2555620/,White Wind,"Rick Fresca, Jay Hoard, Brooke Maroldi, Brian James McGuire",N/A,"Brooke Maroldi, Daniel Wilson",N/A,"Drama, Mystery",N/A,[],60 min
371844,https://m.media-amazon.com/images/M/MV5BNzQ3MTczMDYzOF5BMl5BanBnXkFtZTcwMTkxNDg4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2555648/,Forward,"John Besmer, Mary Bottari, Joe Brusky, Jane Collins",N/A,"Dusan Harminc, Matt Mullins",11 Apr 2013,Documentary,N/A,[],N/A
371845,https://m.media-amazon.com/images/M/MV5BNTk2Mjc2MzI2M15BMl5BanBnXkFtZTgwNTc5NDc3NjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2555652/,Forever,"Deborah Ann Woll, Luke Grimes, John Diehl, Rhys Coiro",N/A,Tatia Pilieva,25 Sep 2015,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",94 min
371846,N/A,https://www.imdb.com/title/tt2555686/,Haverim,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A
371847,https://m.media-amazon.com/images/M/MV5BNDU4NTU5MjEtZDI5NC00ZDZjLTgzYTgtNzFjMmFiNzk0MmUyXkEyXkFqcGdeQXVyNjQ5NjYyNTY@._V1_SX300.jpg,https://www.imdb.com/title/tt2555696/,Finde,Paula Arriola,N/A,Matias Penachino,26 Mar 2010,Drama,N/A,[],73 min
371848,https://m.media-amazon.com/images/M/MV5BMTU3MjkxNjc0OV5BMl5BanBnXkFtZTgwMjc0NDg0NDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2555736/,The Second Best Exotic Marigold Hotel,"Dev Patel, Maggie Smith, Danny Mahoney, David Strathairn","Blueprint Productions, Babieka",John Madden,06 Mar 2015,"Comedy, Drama",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",122 min
371849,N/A,https://www.imdb.com/title/tt2555766/,Lesbian Grandmothers from Mars,N/A,N/A,Keith Wilson,25 Jun 2005,Documentary,N/A,[],71 min
371850,N/A,https://www.imdb.com/title/tt2555770/,What I Meant to Tell You: An American Poet's 'State of the Union',N/A,N/A,Ethan Dufault,04 Jun 2010,Documentary,N/A,[],58 min
371851,N/A,https://www.imdb.com/title/tt2555794/,Disenfranchised,Vikki Hankins,N/A,Steven Burke,N/A,"Documentary, Biography, Drama",N/A,[],46 min
371852,N/A,https://www.imdb.com/title/tt2555846/,Filling the Gaps: The History of the Weatherization Assistance Program,N/A,N/A,Joshua Wolfe,N/A,"Documentary, History, News",N/A,[],52 min
371853,N/A,https://www.imdb.com/title/tt2555872/,Yours Truly,"Rich Camp, Samantha Gabrielsen, Anthony Giambusso, Gabriella Giammarco",N/A,Anthony Giambusso,20 Dec 2012,Comedy,N/A,[],90 min
371854,https://m.media-amazon.com/images/M/MV5BZDBiMzgyNmMtMThlYS00ZGIyLWI2OTctMGQwZWU1ZTFkNDk4XkEyXkFqcGdeQXVyODE0NjUxNzY@._V1_SX300.jpg,https://www.imdb.com/title/tt2555958/,Arrambam,"Ajith Kumar, Arya, Nayanthara, Taapsee Pannu",N/A,Vishnuvardhan,31 Oct 2013,"Action, Drama, Mystery, Thriller",2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",157 min
371855,https://m.media-amazon.com/images/M/MV5BMTUwNTQ2NDQyNF5BMl5BanBnXkFtZTgwNzI4ODc0MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2555962/,Dance with the Jackals 2,"Sevket Çoruh, Ilker Ayrik, Timur Acar, Murat Akkoyunlu",Sugarworkz,Murat Seker,07 Dec 2012,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",101 min
371856,N/A,https://www.imdb.com/title/tt2555990/,The Path Not Taken,"Jason Hampton, Jamere Price Jr., Ryan Hite, Anthony Gnome Willis",N/A,Preston Heights,20 Nov 2012,"Crime, Drama",N/A,[],N/A
371857,N/A,https://www.imdb.com/title/tt2556000/,Ek Lootera,"Sudha Chandran, Poonam Dasgupta, Dharmendra, Shehzad Khan",N/A,Jitendra Chawda,03 May 2001,Action,N/A,[],N/A
371858,N/A,https://www.imdb.com/title/tt2556004/,Dacait,"Dharmendra, Mohan Joshi, Shakti Kapoor, Satnam Kaur",N/A,Jitendra Chawda,02 Feb 2000,Action,N/A,[],N/A
371859,N/A,https://www.imdb.com/title/tt2556010/,Daku Kali Bhawani,"Dharmendra, Milind Gunaji, Mohan Joshi, Kiran Kumar",N/A,N/A,02 Jun 2000,Action,N/A,[],N/A
371860,N/A,https://www.imdb.com/title/tt2556014/,Flame of Africa,"Ngovolwana Ngoti, Ganda Zulu, Tolake Zuma, Zizwenzonke Mithenthwa",N/A,T.V. Bulpin,N/A,Drama,N/A,[],70 min
371861,N/A,https://www.imdb.com/title/tt2556028/,Breaking the Frame,"Carolee Schneemann, James Tenney",N/A,Marielle Nitoslawska,01 Sep 2012,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Metacritic', 'Value': '63/100'}]",100 min
371862,N/A,https://www.imdb.com/title/tt2556080/,Los Cartel,N/A,N/A,N/A,N/A,"Crime, Drama",N/A,[],N/A
371863,N/A,https://www.imdb.com/title/tt2556108/,Familie Sonnemann,N/A,N/A,Ulrike Bartels,N/A,Documentary,N/A,[],1 h 30 min
371864,https://m.media-amazon.com/images/M/MV5BMDUxMjM3ZDYtZjNkNi00YmJkLWE5MDEtM2I2YWRhMWMxOGNjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,https://www.imdb.com/title/tt2556114/,Guernica,"James D'Arcy, María Valverde, Jack Davenport, Ingrid García Jonsson",N/A,Koldo Serra,09 Sep 2016,"Drama, History, Romance, War",5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",110 min
371865,N/A,https://www.imdb.com/title/tt2556116/,Heritage,N/A,N/A,David Induni,10 Aug 2013,"Documentary, History",N/A,[],75 min
371866,N/A,https://www.imdb.com/title/tt2556122/,Seven Stories About Penis,N/A,N/A,N/A,N/A,"Comedy, Romance",N/A,[],N/A
371867,https://m.media-amazon.com/images/M/MV5BMDVjZGQxYjgtNzcxOC00NTVkLWI0ZTgtODM0YzdmZjAxZTA4XkEyXkFqcGdeQXVyNjU3MjQwNjA@._V1_SX300.jpg,https://www.imdb.com/title/tt2556228/,The Sunshine Boys,"Hee-seop Sim, Jae-hong Ahn, Chang-hwan Kim, Kkobbi Kim",N/A,Tae-gon Kim,21 Feb 2013,Drama,2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",83 min
371868,N/A,https://www.imdb.com/title/tt2556278/,Igrushki,N/A,N/A,Lina Luzyte,17 Nov 2012,"Documentary, Drama",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A
371869,N/A,https://www.imdb.com/title/tt2556284/,Hitozuma ero-sakka,"Yuki Takemoto, Hajime Ishigami, Natsuki Kobayashi, Kaoru Yamashina",N/A,Sakae Nitta,17 Apr 1990,N/A,N/A,[],62 min
371870,https://m.media-amazon.com/images/M/MV5BNWI1NDlkN2EtYzBmNS00YjA2LWFjNDYtMWRlY2UzZDM4ZDYwXkEyXkFqcGdeQXVyNTQ1MjUxMDA@._V1_SX300.jpg,https://www.imdb.com/title/tt2556290/,Have You Seen the Barefoot God?,"Tamotsu Ishibashi, Gen Kodama, Yoriko Dôguchi, Tomoko Aizawa",N/A,Soo-Kil Kim,26 Apr 1986,Drama,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",100 min
371871,https://m.media-amazon.com/images/M/MV5BODRlOWRkYTgtZGUwZS00OGI1LWE0MmItMDUzYTZiYTE3M2QwXkEyXkFqcGdeQXVyMzE1MjAxNzU@._V1_SX300.jpg,https://www.imdb.com/title/tt2556296/,The Apology King,"Sadao Abe, Mao Inoue, Yutaka Takenouchi, Masaki Okada",N/A,Nobuo Mizuta,28 Sep 2013,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",128 min
371872,N/A,https://www.imdb.com/title/tt2556304/,Hemp and the Rule of Law,N/A,N/A,Kevin Balling,01 Oct 2005,"Documentary, History",N/A,[],55 min
371873,https://m.media-amazon.com/images/M/MV5BMTVkMzljMzUtZmIxMS00YWNlLTlkNDMtYmU0Nzc3MjU3OGUwXkEyXkFqcGdeQXVyODMyODMxNDY@._V1_SX300.jpg,https://www.imdb.com/title/tt2556308/,Holiday: A Soldier is Never Off Duty,"Akshay Kumar, Sonakshi Sinha, Freddy Daruwala, Sumeet Raghvan",N/A,A.R. Murugadoss,06 Jun 2014,"Action, Thriller",4 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}]",160 min
371874,N/A,https://www.imdb.com/title/tt2556336/,Kankin: Meiki kaibô,"Naoto Yoshimoto, Chinami Asuka, Masahiro Yoshida, Takeshi Itô",N/A,Yukio Kitazawa,25 May 1990,N/A,N/A,[],60 min
371875,N/A,https://www.imdb.com/title/tt2556338/,I Am Not the World You Want to Change,"Hiromasa Hirosue, Yasuhiro Isobe, Yukari Karato, Michiko Nakamura",N/A,Izumi Takahashi,27 Nov 2012,Drama,1 win & 1 nomination.,[],112 min
371876,N/A,https://www.imdb.com/title/tt2556340/,Le fer est la loi,"Laurent Aknin, Yannick Dahan, Cedric Delelée, Laurent Duroche",N/A,"Jac, Johan",14 Sep 2012,Documentary,N/A,[],52 min
371877,https://m.media-amazon.com/images/M/MV5BMDY3YTY5ZDAtMzQ2NC00M2M1LWE0NWEtNGNjZDczYjcyYjc5XkEyXkFqcGdeQXVyMzAzODY0NzE@._V1_SX300.jpg,https://www.imdb.com/title/tt2556342/,Feu: Crazy Horse Paris,"Lumina Classika, Patricia Folly, Nooka Karamel, Baby Light",N/A,Bruno Hullin,05 Mar 2012,"Documentary, Musical",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",90 min
371878,https://m.media-amazon.com/images/M/MV5BZDU0Mzk2YmYtNDA2MS00ODFkLWI4ZDMtYTY0NjY0NDAzOTM0XkEyXkFqcGdeQXVyMTgwOTE5NDk@._V1_SX300.jpg,https://www.imdb.com/title/tt2556344/,Steve Harvey: Still Trippin',Steve Harvey,N/A,Leslie Small,28 Oct 2008,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}]",106 min
371879,https://m.media-amazon.com/images/M/MV5BMTY5NDk4MjgyMl5BMl5BanBnXkFtZTcwODMzODc0OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2556368/,Vicissitude,"Hugo Acosta, Omar Apodaca, Jesus Arellano, Carlos Chavira",N/A,Ricardo Ramos,N/A,"Documentary, Crime, Drama",N/A,[],50 min
371880,N/A,https://www.imdb.com/title/tt2556538/,Sai Nam Mai Lai Klub,"Apichart Halumjiek, Linda Karthancharoen, Piathip Kumwong, Sinjai Plengpanit",N/A,Banjong Kosallawat,08 Aug 1987,Drama,N/A,[],N/A
371881,N/A,https://www.imdb.com/title/tt2556596/,Ni vivos ni muertos,N/A,N/A,David Martín de los Santos,19 Feb 2011,N/A,N/A,[],N/A
371882,https://m.media-amazon.com/images/M/MV5BNjQ2MTMyMzYzNF5BMl5BanBnXkFtZTcwMTE0OTU4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2556640/,The Manure Film Project: A Crappy Documentary with Absolutely No Budget,"Michael Flinn, Mike Portwood, Lukas Termini, Katie Flinn",N/A,Michael Flinn,N/A,Comedy,N/A,[],90 min
371883,N/A,https://www.imdb.com/title/tt2556666/,Romeos & Juliets,"Aleksandar Antonijevic, Danyla Bezerra, Kevin D. Boles, Ryan Booth",N/A,Moze Mossanen,07 Jun 2012,Musical,4 nominations.,[],N/A
371884,N/A,https://www.imdb.com/title/tt2556668/,Cellophane,"Tippi Hedren, Wilford Brimley",N/A,Decker,N/A,"Drama, Mystery",N/A,[],N/A
371885,N/A,https://www.imdb.com/title/tt2556672/,Gino De Dominicis,Simone Carella,N/A,Jacopo De Bertoldi,11 Jul 2003,Documentary,N/A,[],54 min
371886,https://m.media-amazon.com/images/M/MV5BYjg4MjBkMWMtNDRmOS00ZGYxLWJlZDQtM2Q4NzdmZmZkYjkxXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SX300.jpg,https://www.imdb.com/title/tt2556674/,Albino,Jay G. De La Vega,N/A,Gym Lumbera,02 Dec 2012,Drama,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",63 min
371887,https://m.media-amazon.com/images/M/MV5BNGJmN2ViYzUtMjA0Yy00MTNhLWJlMGMtZjY4YmE4ODZmNmNkL2ltYWdlXkEyXkFqcGdeQXVyMzE5NDU3NjQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2556676/,Blowtorch,"Lois Robbins, Jared Abrahamson, Armand Assante, William Baldwin",Breslin Films,Kevin Breslin,07 Feb 2017,"Crime, Drama, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",80 min
371888,https://m.media-amazon.com/images/M/MV5BZjkwOWM2OTMtNDhkYi00ZTAyLWJiMGYtMzY1MzgyNWJmYjJmXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_SX300.jpg,https://www.imdb.com/title/tt2556700/,Dutta Vs. Dutta,"Ranodeep Bose, Arpita Pal, Rupa Ganguly, Rita Koiral",N/A,Anjan Dutt,23 Nov 2012,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",124 min
371889,N/A,https://www.imdb.com/title/tt2556704/,Himala ngayon,"Ishmael Bernal, Nora Aunor, Ricardo Lee, Charo Santos-Concio",N/A,"Sari Raissa Lluch Dalena, Keith Sicat",04 Dec 2012,Documentary,1 nomination.,[],N/A
371890,N/A,https://www.imdb.com/title/tt2556710/,Nous irons vivre ailleurs,"Christian Mupondo, Léticia Belliccini, Abdou Ndende, Kapita Ambe",N/A,Nicolas Karolszyk,11 Dec 2013,Drama,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",67 min
371891,N/A,https://www.imdb.com/title/tt2556714/,Realm of the Mole Men,"Timothy Bottoms, Erika Holloway, Leviticus Scott Sulivan",N/A,Johnee Gange,N/A,"Action, Adventure, Horror",N/A,[],48 min
371892,https://m.media-amazon.com/images/M/MV5BMTk3NzYxNDQxOF5BMl5BanBnXkFtZTcwMDA3NjM4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2556756/,"Beam Me Up, Sasha!","Alina Alekseev, Amiram Eini, Roman Gershkovich, Polina Haritonski",N/A,Ganit Orian,10 May 2014,"Comedy, Romance, Sci-Fi",N/A,[],80 min
371893,N/A,https://www.imdb.com/title/tt2556766/,Behind the Sword in the Stone,"Liam Neeson, Helen Mirren, Patrick Stewart, Gabriel Byrne",N/A,"Alec Moore, Mark Wright",N/A,Documentary,N/A,[],N/A
371894,N/A,https://www.imdb.com/title/tt2556794/,Born in the Badlands,N/A,N/A,N/A,N/A,Western,N/A,[],N/A
371895,N/A,https://www.imdb.com/title/tt2556808/,Fallen Cape,"Santiago Alvarado, Carmen Balagué, Javier Bódalo, Mario Caparrós",N/A,Santiago Alvarado,13 Oct 2013,"Comedy, Drama",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",92 min
371896,N/A,https://www.imdb.com/title/tt2556832/,California Johnson and the Second to Last Crusade,"Caleb Johnson, Andrew Faggion, Kyle Coutu, Ellie Faggion",N/A,Andrew Faggion,27 Oct 2012,"Adventure, Family",N/A,[],N/A
371897,N/A,https://www.imdb.com/title/tt2556840/,3.50,"Cheanick Doung, Leang Honglee, Kwanlar Nyirady, Eunice Olsen",N/A,Bora Chhay,24 Oct 2013,"Crime, Drama, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",107 min
371898,https://m.media-amazon.com/images/M/MV5BNDY5ODg2MzIwN15BMl5BanBnXkFtZTgwMDEzNjk1MjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2556874/,Plastic,"Ed Speleers, Will Poulter, Alfie Allen, Sebastian De Souza",Gateway Films,Julian Gilbey,26 Sep 2014,"Action, Comedy, Crime, Drama",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",102 min
371899,N/A,https://www.imdb.com/title/tt2556900/,The Personal History of Rachel DuPree,Viola Davis,N/A,N/A,N/A,Drama,N/A,[],N/A
371900,N/A,https://www.imdb.com/title/tt2556906/,Area 51,"Simone Lahbib, Raffaello Degruttola",Paramount/Momentum Films,Katherine Brooks,N/A,Sci-Fi,N/A,"[{'Source': 'Rotten Tomatoes', 'Value': '14%'}]",N/A
371901,https://m.media-amazon.com/images/M/MV5BOTU5NjIyMjA1Nl5BMl5BanBnXkFtZTcwNDA0MDQwOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2556908/,Longview,"Spencer Young, Mathew M. Neary, Bailey Williams, Brendan Mullin",N/A,Jak Kerley,21 Dec 2012,"Comedy, Drama, Romance",N/A,[],82 min
371902,https://m.media-amazon.com/images/M/MV5BMTQ5OTc4NjMyOF5BMl5BanBnXkFtZTgwNTk2OTM2ODE@._V1_SX300.jpg,https://www.imdb.com/title/tt2556936/,No Men Beyond This Point,"Patrick Gilmore, Bronwen Smith, Tara Pratt, Kristine Cofsky",N/A,Mark Sawers,04 Dec 2015,"Comedy, Drama, Sci-Fi",6 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",80 min
371903,N/A,https://www.imdb.com/title/tt2556992/,Art as a Weapon,"Shepard Fairey, Erik Nordrvedt, King Zero",N/A,Jeffrey Durkin,N/A,"Documentary, Adventure",N/A,[],76 min
371904,N/A,https://www.imdb.com/title/tt2556998/,Hurricane Chasers,"Kayla Harrity, Rich Skinner, Ashley Alexxis, David Lach",N/A,Rich Skinner,17 Mar 2016,"Action, Adventure, Family",N/A,[],95 min
371905,N/A,https://www.imdb.com/title/tt2557008/,Huajai Diew Gun,"Amphol Lumpoon, Chintara Sukapatana, Attaporn Thihirun",N/A,Komsan Pongsutham,N/A,Drama,N/A,[],N/A
371906,https://m.media-amazon.com/images/M/MV5BOWEwMDc1YTItZTZjZS00YmMzLWEzY2EtMmIyM2ZjZjI4NGZmXkEyXkFqcGdeQXVyMTcxOTA5NDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2557018/,Dos amigos,"Font García, Jorge Monje",N/A,Polo Menárguez,03 Oct 2013,"Comedy, Drama",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",96 min
371907,https://m.media-amazon.com/images/M/MV5BNjFhYTAyZGMtMGU0My00OThiLTg4N2EtOWI2OGIwMWE0NDIyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDA1NTg5NzQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2557172/,The Grave Bandits,"Lorenz Abay, Reynard Abay, Rosillo Abay, Anthony Arce",N/A,T.A. Acierto,06 Nov 2013,"Adventure, Comedy, Fantasy",2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",100 min
371908,N/A,https://www.imdb.com/title/tt2557218/,La Fe',N/A,N/A,David Melendez,N/A,Thriller,N/A,[],N/A
371909,N/A,https://www.imdb.com/title/tt2557244/,"Essie Jain, All Became Golden","Nico Muhly, Essie Jain",N/A,Natalie Johns,N/A,"Documentary, Music",N/A,[],52 min
371910,https://m.media-amazon.com/images/M/MV5BMGI5MDZjNzktM2JhNS00ZGU1LWExY2YtZWY0NGRiMDczYTJhXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,https://www.imdb.com/title/tt2557256/,Iceman,"Donnie Yen, Baoqiang Wang, Shengyi Huang, Kang Yu","Beijing ShengShi HuaRei Film Investment &amp; Management Co., Zhongmeng Century Media, China 3D Digital Entertainment",Wing-Cheong Law,19 Sep 2014,"Action, Comedy, History, Sci-Fi",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",104 min
371911,https://m.media-amazon.com/images/M/MV5BYmViNmM2NzAtOTYxZS00OGMzLTkwZDctMTkyNmI4MDk1NzA3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDA2NDE5MQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2557258/,The Healer,"Óscar Jaenada, Velibor Topic, Melia Kreiling, Bill Paterson",N/A,James Erskine,29 Sep 2015,"Drama, Mystery, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",90 min
371912,https://m.media-amazon.com/images/M/MV5BNDQwNTM5NWMtZTUxNC00NzQ1LThkOTgtZWJhZGMwNGMxYTM1XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2557266/,Vejska,"Tomás Vorel Jr., Eva Josefíková, Jirí Mádl, Zuzana Bydzovská",N/A,Tomás Vorel,23 Jan 2014,Comedy,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",75 min
371913,https://m.media-amazon.com/images/M/MV5BOTk5MjU0NTg3Nl5BMl5BanBnXkFtZTgwNTI3NTUzMzE@._V1_SX300.jpg,https://www.imdb.com/title/tt2557276/,Against the Sun,"Garret Dillahunt, Tom Felton, Jake Abel, Nadia Parra",N/A,Brian Peter Falk,23 Jan 2015,"Biography, Drama, War",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",100 min
371914,https://m.media-amazon.com/images/M/MV5BZDdkNjQ5NTQtN2UzOS00Yjc3LWI5MDYtNmUwZjA2NWE5YjdhXkEyXkFqcGdeQXVyNDg3NDQ5MjU@._V1_SX300.jpg,https://www.imdb.com/title/tt2557334/,Il pasticciere,"Antonio Catania, Rosaria Russo, Ennio Fantastichini, Sara D'Amario",N/A,Luigi Sardiello,31 Oct 2013,Thriller,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",100 min
371915,N/A,https://www.imdb.com/title/tt2557364/,Shikijô gurui soru,"Mina Akino, Hitomi Kazama, Kiyoshi Iwata, Hideto Shimamura",N/A,Yuzuru Ichimura,30 May 1990,N/A,N/A,[],60 min
371916,https://m.media-amazon.com/images/M/MV5BZDE2ZWI0ZmEtYTk0Zi00ZTAwLWIxNzYtOGQ4ZWExYjRhMzEyXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg,https://www.imdb.com/title/tt2557406/,The Last Blossom,"Chong-ok Bae, Kim Jee-Young, Kap-su Kim, Dae-yeon Lee",Asian Crush,Kyu-dong Min,21 Apr 2011,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",125 min
371917,https://m.media-amazon.com/images/M/MV5BMjMyOTA2OTI3M15BMl5BanBnXkFtZTcwMjE0OTU4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2557424/,The Stone Sisters: Exodus,"Renay Rayes, Emily Tanzy, Thomas J. McDonough, Joanna Lauren",N/A,Aaron Greer,N/A,"Action, Adventure",N/A,[],N/A
371918,https://m.media-amazon.com/images/M/MV5BMjI3Nzg0MTM5NF5BMl5BanBnXkFtZTgwOTE2MTgwNTM@._V1_SX300.jpg,https://www.imdb.com/title/tt2557478/,Pacific Rim: Uprising,"John Boyega, Scott Eastwood, Cailee Spaeny, Burn Gorman","Legendary Pictures, DDY",Steven S. DeKnight,23 Mar 2018,"Action, Adventure, Sci-Fi",5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",111 min
371919,N/A,https://www.imdb.com/title/tt2557488/,Make Fun,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A
